,Unnamed: 0,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
236,236,1,37.5,52.5,3.0,53.0,51.4,65.2,50.1,13,0,15.0,-1.6000000000000014,-15.1
237,237,0,64.1,27.2,6.0,72.8,61.3,73.3,27.2,12,1,-36.89999999999999,-11.5,-46.1
238,238,0,71.1,56.8,6.0,84.4,54.0,84.4,61.5,10,1,-14.299999999999995,-30.40000000000001,-22.90000000000001
239,239,1,60.1,54.8,1.0,62.0,34.8,60.4,36.7,13,0,-5.300000000000004,-27.200000000000003,-23.7
240,240,0,72.3,40.2,7.0,81.0,48.7,68.7026088831392,53.5,2,2,-32.099999999999994,-32.3,-15.202608883139206
241,241,1,66.6,52.1,1.0,77.5,34.0,64.1,54.3,6,1,-14.499999999999991,-43.5,-9.799999999999995
242,242,1,55.0,54.0,4.0,67.3,32.7,39.8,66.6,8,0,-1.0,-34.599999999999994,26.8
243,243,1,58.4,63.0,5.0,63.0,33.3,70.0,27.7,12,2,4.600000000000001,-29.700000000000003,-42.3
244,244,1,73.5,56.8,5.0,53.4,61.3,76.5,32.7,12,2,-16.700000000000003,7.899999999999999,-43.8
245,245,0,64.6,49.7,7.0,69.7,39.4,88.6,52.2,6,1,-14.899999999999991,-30.300000000000004,-36.39999999999999
246,246,1,69.9,55.9,5.0,63.9,30.9,33.3,50.3,9,2,-14.000000000000009,-33.0,17.0
247,247,0,95.6,30.8,9.0,70.9,44.3,73.1,32.8,4,2,-64.8,-26.60000000000001,-40.3
248,248,1,61.5,50.4,2.0,56.6,21.6,69.1,60.1,8,1,-11.1,-35.0,-8.999999999999993
249,249,0,99.4,32.5,7.0,76.4,57.0,94.0,20.1,11,2,-66.9,-19.40000000000001,-73.9
250,250,0,64.3,53.1,9.0,96.9,65.4,62.7,52.3,4,2,-11.199999999999996,-31.5,-10.400000000000006
251,251,0,89.7,59.2,9.0,74.8,57.8,72.4,24.3,13,1,-30.5,-17.0,-48.10000000000001
252,252,0,72.4,31.5,6.0,99.8,47.7,86.4,49.0,8,2,-40.900000000000006,-52.1,-37.400000000000006
253,253,1,52.3,55.6,5.0,67.4,32.8,50.3,24.5,2,0,3.3000000000000043,-34.60000000000001,-25.8
254,254,1,75.8,34.3,3.0,36.3,51.9,53.5,30.6,6,0,-41.5,15.6,-22.9
255,255,0,83.0,30.4,6.0,82.6,47.5,78.1,49.9,10,2,-52.6,-35.099999999999994,-28.2
256,256,0,71.4,46.2,8.0,85.8,51.6,95.4,60.2,12,0,-25.200000000000003,-34.2,-35.2
257,257,1,36.0,33.6,1.0,66.8,33.2,66.2,56.4,12,1,-2.3999999999999986,-33.599999999999994,-9.800000000000004
258,258,0,84.4,36.9,9.0,82.5,24.8,94.2,59.3,9,1,-47.50000000000001,-57.7,-34.900000000000006
259,259,0,62.1,65.1,6.0,64.4,25.7,63.8,22.2,12,0,2.999999999999993,-38.7,-41.6
260,260,1,61.6,34.3,2.0,78.2,55.6,78.3,37.1,7,0,-27.300000000000004,-22.6,-41.2
261,261,1,73.6,58.3,4.0,51.7,21.4,37.5,66.2,9,0,-15.299999999999995,-30.300000000000004,28.700000000000003
262,262,1,58.7,30.8,2.0,55.1,36.1,34.5,57.3,12,1,-27.9,-19.0,22.8
263,263,0,84.0,50.1,6.0,94.8,64.2,77.0,31.6,10,1,-33.9,-30.599999999999994,-45.4
264,264,0,79.8,57.3,9.0,73.0,38.7,78.9,32.6,7,0,-22.5,-34.3,-46.3
265,265,1,74.8,57.0,3.0,59.1,56.8,50.1,62.1,3,0,-17.799999999999997,-2.3000000000000043,12.0
266,266,1,52.3,52.3,4.0,52.5,65.7,52.8,24.7,0,1,0.0,13.200000000000005,-28.1
267,267,1,60.0,33.9,4.0,56.8,54.4,53.1,34.0,8,1,-26.1,-2.3999999999999986,-19.1
268,268,1,60.6,62.1,1.0,71.0,31.8,69.0,53.7,8,0,1.5,-39.2,-15.299999999999995
269,269,1,71.8,24.9,4.0,70.1,35.4,57.5,23.0,5,0,-46.9,-34.7,-34.5
270,270,1,79.2,66.5,2.0,61.2,30.9,58.5,50.1,8,0,-12.700000000000005,-30.300000000000004,-8.399999999999999
271,271,0,74.5,24.4,6.0,99.9,51.7,76.4,30.1,7,0,-50.1,-48.2,-46.3
272,272,0,81.3,50.8,6.0,60.2,51.3,93.3,69.0,0,2,-30.5,-8.900000000000006,-24.3
273,273,1,36.5,62.8,1.0,57.7,28.6,66.8,35.3,0,1,26.3,-29.1,-31.5
274,274,1,65.5,20.2,5.0,59.0,30.5,63.0,30.9,9,1,-45.3,-28.5,-32.1
275,275,1,63.4,55.9,3.0,71.4,33.8,60.0,50.4,1,0,-7.5,-37.60000000000001,-9.6
276,276,0,90.5,31.9,6.0,89.9,53.6,91.5,36.1,4,0,-58.6,-36.3,-55.4
277,277,1,71.2,31.5,5.0,69.8,26.4,60.0,61.3,9,2,-39.7,-43.4,1.2999999999999972
278,278,1,38.2,60.8,5.0,64.5,67.5,54.6,28.5,11,0,22.599999999999994,3.0,-26.1
279,279,0,69.5,47.5,6.0,75.9,56.4,97.2,59.2,3,1,-22.0,-19.500000000000007,-38.0
280,280,1,62.5,20.7,1.0,54.2,30.2,56.9,22.7,0,0,-41.8,-24.000000000000004,-34.2
281,281,1,52.6,53.0,5.0,52.9,37.4,53.9,68.7,13,1,0.3999999999999986,-15.5,14.800000000000004
282,282,1,61.2,67.7,3.0,50.0,32.5,58.8,54.2,10,0,6.5,-17.5,-4.599999999999994
283,283,0,93.5,57.0,6.0,75.6,53.4,63.4,32.2,2,2,-36.5,-22.2,-31.2
284,284,0,68.62007330746034,45.8,8.0,63.9,42.0,83.5,55.6,4,2,-22.820073307460348,-21.9,-27.9
285,285,1,72.1,33.1,1.0,61.2,34.3,54.0,62.0,9,2,-38.99999999999999,-26.90000000000001,8.0
286,286,0,95.4,52.7,8.0,86.6,44.8,61.2,40.0,4,1,-42.7,-41.8,-21.200000000000003
287,287,0,80.5,54.1,6.0,63.7,42.9,83.9,51.1,8,0,-26.4,-20.800000000000004,-32.800000000000004
288,288,1,54.7,52.1,3.0,54.0,32.3,62.0,65.1,9,0,-2.6000000000000014,-21.700000000000003,3.0999999999999943
289,289,1,66.3,23.4,1.0,60.6,35.7,51.2,24.6,4,1,-42.9,-24.9,-26.6
290,290,0,93.0,51.4,8.0,74.8,48.0,62.8,50.7,11,1,-41.6,-26.8,-12.099999999999994
291,291,1,32.8,23.7,4.0,64.5,36.0,61.0,67.4,13,1,-9.099999999999998,-28.5,6.400000000000006
292,292,0,91.9,27.6,6.0,61.4,69.1,76.5,60.1,11,1,-64.30000000000001,7.699999999999996,-16.4
293,293,1,68.7,52.6,1.0,51.7,58.9,66.8,68.9,8,2,-16.1,7.199999999999996,2.1000000000000085
294,294,0,92.4,23.2,9.0,76.7,55.2,99.2,51.7,11,0,-69.2,-21.5,-47.5
295,295,0,70.0,56.4,6.0,91.4,50.3,94.0,32.1,13,1,-13.6,-41.10000000000001,-61.9
296,296,1,51.4,65.5,4.0,63.7,34.5,59.1,31.6,4,0,14.1,-29.200000000000003,-27.5
297,297,1,32.5,56.2,3.0,52.2,54.1,59.6,58.5,13,1,23.700000000000003,1.8999999999999984,-1.1000000000000014
298,298,0,91.4,41.3,9.0,95.2,62.4,88.5,30.3,3,0,-50.10000000000001,-32.800000000000004,-58.2
299,299,0,83.5,43.4,6.0,83.6,50.7,83.4,53.0,1,2,-40.1,-32.89999999999999,-30.40000000000001
300,300,0,96.7,56.5,8.0,78.2,37.9,82.1,44.4,5,1,-40.2,-40.3,-37.7
301,301,0,89.7,68.9,9.0,80.0,30.6,82.3,67.3,4,0,-20.8,-49.4,-15.0
302,302,1,61.6,60.4,4.0,74.1,25.2,62.0,20.6,2,0,-1.2000000000000028,-48.89999999999999,-41.4
303,303,1,69.4,36.8,5.0,60.7,21.9,71.4,64.6,13,1,-32.60000000000001,-38.8,-6.800000000000011
304,304,1,90.0,60.3,8.0,82.9,56.1,84.0,46.5,2,1,-29.700000000000003,-26.800000000000004,-37.5
305,305,1,75.4,61.1,5.0,57.4,21.7,31.3,55.0,6,1,-14.300000000000004,-35.7,23.7
306,306,1,56.1,64.5,3.0,71.3,61.3,62.8,52.6,8,0,8.399999999999999,-10.0,-10.199999999999996
307,307,0,80.2,41.9,6.0,83.1,54.6,89.4,66.6,10,0,-38.3,-28.499999999999996,-22.80000000000001
308,308,0,86.1,49.7,7.0,98.6,20.8,85.5,51.4,6,2,-36.39999999999999,-77.8,-34.1
309,309,0,69.6,42.9,6.0,81.9,45.7,91.0,41.5,0,0,-26.7,-36.2,-49.5
310,310,0,68.62007330746034,54.5,6.0,93.6,43.8,82.9,57.9,10,0,-14.120073307460345,-49.8,-25.000000000000007
311,311,1,63.8,33.4,4.0,65.9,68.8,59.6,20.3,7,0,-30.4,2.8999999999999915,-39.3
312,312,1,77.3,23.4,1.0,68.0,52.0,59.4,34.4,7,0,-53.9,-16.0,-25.0
313,313,1,71.3,64.0,2.0,30.1,37.7,73.7,66.2,4,0,-7.299999999999997,7.600000000000001,-7.5
314,314,1,72.3,52.8,1.0,35.6,36.4,73.4,53.0,9,0,-19.5,0.7999999999999972,-20.40000000000001
315,315,1,51.7,62.6,3.0,32.7,51.5,55.6,56.4,7,1,10.9,18.8,0.7999999999999972
316,316,1,63.1,53.9,3.0,63.5,50.7,69.3,67.8,8,1,-9.200000000000005,-12.799999999999995,-1.5
317,317,1,72.5,25.9,3.0,52.7,57.1,65.3,33.7,13,2,-46.6,4.399999999999999,-31.599999999999994
318,318,0,83.4,36.1,8.0,91.7,58.6,81.5,37.3,7,0,-47.3,-33.1,-44.2
319,319,1,71.9,52.3,4.0,61.1,55.9,58.8,51.1,8,1,-19.60000000000001,-5.200000000000003,-7.699999999999996
320,320,0,96.9,21.3,8.0,66.5,69.0,94.7,41.7,5,1,-75.60000000000001,2.5,-53.0
321,321,0,88.5,57.1,7.0,95.1,51.2,94.2,45.8,6,0,-31.4,-43.89999999999999,-48.400000000000006
322,322,0,92.7,45.7,7.0,71.6,41.4,99.9,41.4,1,1,-47.0,-30.2,-58.50000000000001
323,323,1,53.8,33.7,3.0,50.9,63.0,58.0,61.5,5,2,-20.099999999999994,12.1,3.5
324,324,0,90.9,65.2,6.0,64.6,39.2,87.6,23.8,3,0,-25.700000000000003,-25.39999999999999,-63.8
325,325,1,67.2,52.6,5.0,66.5,61.9,36.7,30.7,0,1,-14.6,-4.600000000000001,-6.000000000000004
326,326,0,63.8,43.0,6.0,87.6,34.1,81.6,46.4,9,2,-20.8,-53.49999999999999,-35.2
327,327,0,89.3,34.3,6.0,89.2,40.3,84.9,44.4,9,0,-55.0,-48.900000000000006,-40.50000000000001
328,328,0,80.8,58.5,6.0,89.0,40.2,99.2,38.2,12,2,-22.3,-48.8,-61.0
329,329,0,88.3,23.2,8.0,94.3,68.5,85.7,40.2,13,0,-65.1,-25.8,-45.5
330,330,1,70.9,27.8,3.0,62.4,64.9,51.2,53.8,7,0,-43.10000000000001,2.500000000000007,2.5999999999999943
331,331,1,51.6,55.4,3.0,53.5,22.7,68.8,54.6,12,0,3.799999999999997,-30.8,-14.199999999999996
332,332,1,55.0,36.1,3.0,34.1,23.3,33.9,52.9,1,1,-18.9,-10.8,19.0
333,333,0,72.3,43.6,6.0,72.0,44.6,71.8,31.3,13,1,-28.7,-27.4,-40.5
334,334,0,94.5,62.7,6.0,92.5,42.6,92.1,61.3,6,1,-31.8,-49.9,-30.8
335,335,1,56.3,66.4,3.0,61.6,56.3,70.0,37.8,6,1,10.100000000000009,-5.300000000000004,-32.2
336,336,1,78.1,30.3,3.0,63.3,34.0,74.5,53.6,4,2,-47.8,-29.3,-20.9
337,337,1,69.4,51.7,4.0,63.3,61.3,50.5,21.9,2,0,-17.700000000000003,-2.0,-28.6
338,338,1,33.0,30.3,2.0,60.3,64.5,35.2,25.5,13,2,-2.6999999999999997,4.200000000000003,-9.700000000000005
339,339,0,90.1,54.8,7.0,70.5,65.2,96.6,50.2,9,2,-35.3,-5.299999999999997,-46.39999999999999
340,340,1,60.9,36.6,4.0,61.8,63.0,35.0,53.4,4,1,-24.3,1.2000000000000028,18.4
341,341,1,62.3,34.3,3.0,59.6,35.4,74.0,34.2,1,1,-28.0,-24.200000000000003,-39.8
342,342,1,36.2,33.5,1.0,56.9,56.1,35.2,51.8,8,2,-2.700000000000003,-0.7999999999999972,16.599999999999994
343,343,0,81.6,52.0,8.0,100.0,41.4,74.4,23.7,7,0,-29.599999999999994,-58.6,-50.7
344,344,1,70.8,50.0,2.0,51.6,36.9,56.6,30.4,11,0,-20.8,-14.700000000000005,-26.200000000000003
345,345,1,30.2,58.1,1.0,30.7,58.3,62.0,56.0,0,0,27.9,27.6,-6.0
346,346,0,91.8,27.6,9.0,75.6,40.4,99.4,36.7,3,2,-64.19999999999999,-35.2,-62.7
347,347,1,67.1,34.5,3.0,32.9,60.5,69.2,53.3,1,1,-32.599999999999994,27.6,-15.900000000000006
348,348,1,32.2,38.3,4.0,58.8,58.0,54.3,26.2,12,1,6.099999999999994,-0.7999999999999972,-28.1
349,349,1,53.1,37.5,1.0,60.1,52.2,67.5,31.6,8,2,-15.6,-7.899999999999999,-35.9
350,350,0,92.5,38.3,6.0,64.1,29.3,90.4,40.2,10,1,-54.2,-34.8,-50.2
351,351,0,92.7,28.9,8.0,94.9,23.8,63.0,58.7,12,1,-63.8,-71.10000000000001,-4.299999999999997
352,352,1,35.1,20.7,1.0,62.1,25.0,67.3,58.4,2,1,-14.400000000000002,-37.1,-8.899999999999999
353,353,0,97.3,22.3,9.0,73.4,59.1,73.7,52.1,9,1,-75.0,-14.300000000000004,-21.6
354,354,1,55.7,57.4,4.0,50.8,31.2,51.4,50.0,6,1,1.6999999999999955,-19.6,-1.3999999999999986
355,355,1,37.0,54.2,4.0,73.0,60.6,53.2,66.1,9,0,17.200000000000003,-12.4,12.899999999999991
356,356,0,91.0,31.5,6.0,86.0,50.0,69.2,41.0,13,0,-59.5,-36.0,-28.200000000000003
357,357,1,53.9,58.2,6.0,36.5,50.4,60.9,61.4,6,2,4.300000000000004,13.9,0.5
358,358,1,52.1,54.5,4.0,51.4,50.2,68.7,68.6,9,0,2.3999999999999986,-1.1999999999999955,-0.1000000000000085
359,359,1,72.8,59.0,4.0,64.9,35.4,52.8,33.7,7,1,-13.799999999999995,-29.500000000000007,-19.099999999999994
360,360,1,61.6,51.4,2.0,31.7,63.2,54.9,33.0,2,1,-10.200000000000005,31.500000000000004,-21.9
361,361,0,93.7,53.2,6.0,68.2,57.8,74.0,58.6,8,2,-40.5,-10.400000000000006,-15.4
362,362,1,67.9,55.0,2.0,56.4,35.3,54.8,63.3,10,1,-12.900000000000006,-21.1,8.5
363,363,0,84.7,20.1,9.0,69.9,61.3,67.9,67.9,4,2,-64.6,-8.600000000000009,0.0
364,364,1,63.8,58.1,1.0,69.1,30.6,50.9,39.0,5,1,-5.699999999999996,-38.49999999999999,-11.9
365,365,1,69.4,21.3,1.0,64.5,63.2,52.5,57.1,5,0,-48.10000000000001,-1.2999999999999972,4.600000000000001
366,366,1,64.9,54.9,3.0,50.4,60.2,79.5,58.6,11,1,-10.000000000000009,9.800000000000004,-20.9
367,367,1,38.8,54.4,3.0,57.9,55.5,64.1,63.5,10,2,15.6,-2.3999999999999986,-0.5999999999999943
368,368,0,69.4,30.5,7.0,74.4,54.7,80.1,64.8,5,1,-38.900000000000006,-19.700000000000003,-15.299999999999995
369,369,0,96.0,51.0,9.0,83.1,33.9,67.1,43.3,3,0,-45.0,-49.2,-23.8
370,370,1,53.7,35.9,5.0,61.0,21.9,33.7,33.1,8,2,-17.800000000000004,-39.1,-0.6000000000000014
371,371,0,96.9,40.0,6.0,64.7,42.5,82.9,44.8,3,1,-56.900000000000006,-22.200000000000003,-38.10000000000001
372,372,0,69.9,53.4,6.0,92.6,52.7,86.4,51.2,5,1,-16.500000000000007,-39.89999999999999,-35.2
373,373,1,50.2,63.7,2.0,59.2,32.9,80.0,25.1,8,0,13.5,-26.300000000000004,-54.9
374,374,1,68.8,32.5,5.0,64.6,38.0,64.1,53.6,6,1,-36.3,-26.599999999999994,-10.499999999999991
375,375,1,31.6,34.7,5.0,51.5,21.1,70.3,31.4,3,2,3.1000000000000014,-30.4,-38.9
376,376,0,92.2,42.8,6.0,82.2,44.3,64.8,56.1,10,2,-49.400000000000006,-37.900000000000006,-8.699999999999996
377,377,1,60.5,36.3,3.0,62.6,51.6,66.6,21.8,9,1,-24.200000000000003,-11.0,-44.8
378,378,1,57.4,55.3,1.0,70.0,62.3,58.2,54.9,3,1,-2.1000000000000014,-7.700000000000003,-3.3000000000000043
379,379,1,63.7,66.4,4.0,50.7,38.8,57.9,54.4,12,2,2.700000000000003,-11.900000000000006,-3.5
380,380,0,95.3,62.5,6.0,71.8,34.8,93.1,36.0,1,1,-32.8,-37.0,-57.1
381,381,0,88.7,53.6,6.0,82.0,52.8,87.3,45.2,8,1,-35.1,-29.200000000000003,-42.1
382,382,0,92.4,69.7,6.0,95.3,50.6,90.0,44.1,6,1,-22.700000000000003,-44.7,-45.9
383,383,0,92.6,31.6,8.0,72.0,34.2,75.7,49.0,11,0,-60.99999999999999,-37.8,-26.700000000000003
384,384,1,32.9,33.3,1.0,62.2,38.2,33.9,51.2,9,0,0.3999999999999986,-24.0,17.300000000000004
385,385,0,96.2,38.0,6.0,69.8,50.8,88.8,51.7,8,0,-58.2,-19.0,-37.1
386,386,1,77.4,51.5,2.0,30.4,64.9,54.3,53.7,6,2,-25.90000000000001,34.50000000000001,-0.5999999999999943
387,387,0,93.3,40.5,8.0,94.8,21.2,90.7,41.8,5,1,-52.8,-73.6,-48.900000000000006
388,388,1,68.5,58.4,5.0,79.0,27.6,69.9,55.2,7,0,-10.1,-51.4,-14.700000000000005
389,389,1,79.3,50.8,1.0,68.1,57.4,61.2,53.2,4,0,-28.5,-10.699999999999996,-8.0
390,390,1,78.1,56.9,3.0,38.5,33.8,51.4,32.9,0,2,-21.2,-4.700000000000003,-18.5
391,391,1,66.1,53.6,2.0,73.3,56.5,67.9,58.2,7,2,-12.499999999999991,-16.799999999999997,-9.700000000000005
392,392,0,81.6,55.6,9.0,87.2,31.7,67.6,49.8,3,2,-25.999999999999996,-55.5,-17.799999999999997
393,393,1,75.1,54.6,2.0,67.2,50.5,73.0,51.4,8,0,-20.499999999999996,-16.700000000000003,-21.6
394,394,1,72.5,58.1,1.0,58.5,24.6,67.3,57.5,6,1,-14.4,-33.9,-9.799999999999995
395,395,1,70.6,33.0,5.0,64.4,52.5,60.3,27.5,13,2,-37.6,-11.900000000000006,-32.8
396,396,1,51.0,60.7,2.0,53.4,68.2,57.5,51.3,7,2,9.700000000000005,14.800000000000004,-6.200000000000003
397,397,0,87.6,28.0,7.0,93.8,58.1,85.8,35.6,9,2,-59.6,-35.7,-50.2
398,398,1,83.8,49.8,6.0,74.4,40.9,80.3,54.3,2,1,-34.0,-33.50000000000001,-26.0
399,399,0,82.9,68.3,7.0,93.9,62.2,63.8,32.0,4,2,-14.600000000000009,-31.700000000000003,-31.8
400,400,1,63.8,57.2,4.0,58.2,32.8,62.0,62.7,13,1,-6.599999999999994,-25.40000000000001,0.7000000000000028
401,401,1,68.3,67.0,3.0,51.5,37.6,53.1,37.2,10,0,-1.2999999999999972,-13.9,-15.9
402,402,0,99.6,54.7,7.0,97.7,44.7,60.8,40.8,0,2,-44.89999999999999,-53.0,-20.0
403,403,0,91.5,60.8,6.0,70.8,50.3,97.3,32.6,8,1,-30.700000000000003,-20.5,-64.69999999999999
404,404,0,97.4,46.1,9.0,94.9,49.8,86.8,43.5,12,2,-51.3,-45.10000000000001,-43.3
405,405,1,66.4,57.9,5.0,57.9,53.9,65.4,52.3,1,2,-8.500000000000007,-4.0,-13.100000000000009
406,406,0,81.5,33.3,6.0,93.8,62.3,91.2,59.2,8,0,-48.2,-31.5,-32.0
407,407,0,71.3,53.1,6.0,60.5,58.5,62.9,45.0,4,2,-18.2,-2.0,-17.9
408,408,1,54.7,54.2,1.0,59.1,50.4,51.3,68.1,2,0,-0.5,-8.700000000000003,16.799999999999997
409,409,1,63.6,52.4,3.0,65.0,35.5,60.3,20.5,9,1,-11.200000000000005,-29.5,-39.8
410,410,0,68.0,31.1,9.0,81.0,37.3,61.0,20.0,13,1,-36.9,-43.7,-41.0
411,411,1,53.0,37.0,3.0,66.2,50.1,54.0,22.1,12,1,-16.0,-16.1,-31.9
412,412,1,54.0,54.4,2.0,30.9,35.6,77.1,23.2,4,1,0.3999999999999986,4.700000000000003,-53.89999999999999
413,413,1,55.9,13.8,2.0,51.0,52.1,63.9,63.0,6,1,-42.1,1.1000000000000014,-0.8999999999999986
414,414,0,80.1,31.7,6.0,92.7,55.9,60.9,67.1,13,0,-48.39999999999999,-36.8,6.199999999999996
415,415,1,33.3,56.0,4.0,57.3,33.1,60.0,52.7,2,1,22.700000000000003,-24.2,-7.299999999999997
416,416,1,32.3,62.7,4.0,77.5,55.9,69.1,34.2,13,0,30.40000000000001,-21.6,-34.89999999999999
417,417,0,97.8,45.4,6.0,80.9,43.6,91.0,52.8,9,0,-52.4,-37.3,-38.2
418,418,1,32.6,36.0,1.0,79.6,36.5,50.2,38.5,7,0,3.3999999999999986,-43.1,-11.700000000000005
419,419,1,71.8,30.2,1.0,52.2,64.4,69.9,56.0,7,1,-41.6,12.200000000000005,-13.900000000000006
420,420,1,58.5,55.2,2.0,67.2,34.6,61.4,22.9,9,2,-3.299999999999997,-32.6,-38.5
421,421,1,53.3,24.3,1.0,36.6,51.9,35.7,37.3,6,2,-29.0,15.299999999999995,1.5999999999999943
422,422,1,66.3,38.7,4.0,30.3,66.6,38.3,34.0,7,0,-27.599999999999994,36.3,-4.299999999999997
423,423,0,83.8,57.1,7.0,75.2,48.8,67.7,21.8,9,1,-26.7,-26.40000000000001,-45.900000000000006
424,424,0,92.3,42.9,6.0,95.6,41.4,79.0,49.3,11,1,-49.4,-54.2,-29.700000000000003
425,425,0,88.2,40.2,6.0,89.2,56.2,87.3,25.3,8,0,-48.0,-33.0,-62.0
426,426,0,81.3,43.0,6.0,63.4,68.8,82.8,51.1,10,0,-38.3,5.399999999999999,-31.7
427,427,1,74.0,57.6,4.0,52.6,52.2,69.0,68.3,9,1,-16.4,-0.3999999999999986,-0.7000000000000028
428,428,0,94.3,59.8,6.0,70.0,60.3,99.1,48.7,3,2,-34.5,-9.700000000000005,-50.39999999999999
429,429,1,61.0,37.0,4.0,53.4,50.8,65.7,68.0,0,0,-24.0,-2.6000000000000014,2.299999999999997
430,430,1,58.1,31.4,4.0,31.2,65.0,51.6,55.0,3,2,-26.700000000000003,33.8,3.3999999999999986
431,431,1,70.6,65.3,1.0,54.4,23.6,71.8,26.6,1,0,-5.299999999999997,-30.8,-45.2
432,432,1,33.5,51.0,4.0,63.2,61.1,33.9,66.3,7,2,17.5,-2.1000000000000014,32.4
433,433,0,67.0,51.0,6.0,85.1,40.7,99.1,44.5,0,2,-16.0,-44.39999999999999,-54.6
434,434,1,64.2,52.5,5.0,61.1,66.5,32.1,50.9,11,0,-11.700000000000005,5.399999999999999,18.8
435,435,0,91.1,31.2,7.0,70.9,44.5,99.9,52.1,6,2,-59.89999999999999,-26.40000000000001,-47.8
436,436,0,63.5,62.5,6.0,94.3,31.4,90.0,61.9,0,2,-1.0,-62.9,-28.1
437,437,0,90.8,22.9,8.0,91.7,40.8,71.1,63.0,1,2,-67.9,-50.900000000000006,-8.099999999999994
438,438,1,30.4,22.4,1.0,66.6,52.6,65.1,55.6,9,1,-8.0,-13.999999999999991,-9.499999999999991
439,439,1,52.4,30.3,1.0,32.0,23.7,31.5,62.9,2,0,-22.1,-8.3,31.4
440,440,1,79.7,59.0,3.0,50.8,34.0,56.4,58.6,12,1,-20.700000000000003,-16.799999999999997,2.200000000000003
441,441,0,70.0,45.7,6.0,82.2,45.6,98.6,34.9,12,1,-24.3,-36.6,-63.7
442,442,1,53.8,53.2,1.0,31.8,61.2,61.3,67.1,10,0,-0.5999999999999943,29.4,5.799999999999997
443,443,1,33.6,50.7,5.0,30.9,62.3,71.6,24.4,8,0,17.1,31.4,-47.2
444,444,1,65.2,38.4,2.0,60.8,58.6,50.9,65.7,11,2,-26.800000000000004,-2.199999999999996,14.800000000000004
445,445,1,54.6,56.1,4.0,61.4,37.3,71.8,35.3,12,1,1.5,-24.1,-36.5
446,446,1,53.3,50.9,4.0,56.9,23.5,68.8,54.2,4,2,-2.3999999999999986,-33.4,-14.599999999999994
447,447,1,71.7,61.8,5.0,74.4,52.4,52.0,63.5,12,2,-9.900000000000006,-22.000000000000007,11.5
448,448,1,60.9,22.9,2.0,76.4,28.1,72.8,60.1,13,0,-38.0,-48.3,-12.699999999999996
449,449,1,73.8,55.8,3.0,61.3,54.0,58.6,61.7,7,2,-18.0,-7.299999999999997,3.1000000000000014
450,450,0,90.0,24.7,7.0,60.0,49.2,80.4,42.4,3,1,-65.3,-10.799999999999995,-38.00000000000001
451,451,1,67.5,20.5,3.0,63.1,68.3,31.4,30.6,11,2,-47.0,5.199999999999996,-0.7999999999999972
452,452,0,82.6,50.0,7.0,90.3,69.6,86.1,47.3,10,0,-32.599999999999994,-20.700000000000003,-38.8
453,453,1,31.7,52.7,1.0,77.3,56.6,34.7,37.3,7,2,21.000000000000004,-20.7,2.5999999999999943
454,454,0,89.9,63.8,6.0,96.3,52.5,61.0,48.7,0,2,-26.10000000000001,-43.8,-12.299999999999995
455,455,1,56.6,30.0,1.0,75.6,35.6,61.6,38.0,6,1,-26.6,-39.99999999999999,-23.6
456,456,1,66.7,67.5,4.0,63.3,30.1,60.0,61.2,7,1,0.7999999999999972,-33.2,1.2000000000000028
457,457,1,58.9,20.5,4.0,68.7,38.7,57.5,51.4,1,0,-38.4,-30.0,-6.100000000000001
458,458,0,78.4,34.2,9.0,94.6,24.6,92.0,50.2,1,1,-44.2,-70.0,-41.8
459,459,1,68.4,68.5,2.0,34.6,67.8,73.4,36.9,4,2,0.0999999999999943,33.2,-36.50000000000001
460,460,0,93.4,40.3,6.0,62.3,53.1,60.8,65.3,9,1,-53.10000000000001,-9.199999999999996,4.5
461,461,0,84.5,65.4,7.0,88.4,33.8,95.5,51.3,9,1,-19.099999999999994,-54.60000000000001,-44.2
462,462,0,70.0,43.0,9.0,88.7,55.6,100.0,32.1,11,2,-27.0,-33.1,-67.9
463,463,0,73.3,60.0,6.0,65.2,34.6,84.3,41.7,10,2,-13.299999999999995,-30.6,-42.6
464,464,1,51.9,37.2,2.0,50.1,36.4,58.0,67.2,0,1,-14.699999999999996,-13.700000000000005,9.200000000000005
465,465,0,83.4,35.9,6.0,74.7,22.5,76.8,42.5,13,1,-47.50000000000001,-52.2,-34.3
466,466,0,80.9,43.7,6.0,93.7,57.1,92.4,65.0,4,0,-37.2,-36.6,-27.40000000000001
467,467,0,93.2,53.2,6.0,73.5,25.9,95.0,63.1,8,1,-40.0,-47.6,-31.9
468,468,0,77.5,43.7,8.0,84.1,51.4,96.7,42.0,12,0,-33.8,-32.7,-54.7
469,469,1,61.0,36.4,2.0,53.8,31.4,68.5,34.8,3,1,-24.6,-22.4,-33.7
470,470,0,71.3,61.2,7.0,81.1,35.8,80.0,26.7,11,1,-10.099999999999994,-45.3,-53.3
471,471,0,81.1,39.8,6.0,90.5,50.0,62.5,38.9,4,0,-41.3,-40.5,-23.6
472,472,1,64.6,60.8,4.0,51.0,50.9,61.3,33.9,10,0,-3.799999999999997,-0.1000000000000014,-27.4
473,473,0,82.4,40.8,8.0,63.4,56.6,91.5,64.4,7,1,-41.60000000000001,-6.799999999999997,-27.099999999999994
