,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
180,0,0.8974853758792125,1.2689510557810022,0.7693374401451565,90.0,52.0,99.5,51.1,9,1,0.14661203327619507,-38.0,-48.4
181,0,1.5546660088668705,0.758153003377487,1.5868851655187928,82.5,50.8,86.9,43.0,13,1,-0.8284131319986043,-31.700000000000003,-43.900000000000006
182,1,-0.9336333109069109,-1.4799489893905484,-0.048210285228479824,52.4,55.3,67.2,31.1,13,1,-0.27269930723058383,2.8999999999999986,-36.1
183,1,-0.3831743191736589,1.215182839738527,-1.2745318732889344,60.4,60.5,31.3,67.2,5,1,1.258039682812236,0.10000000000000142,35.900000000000006
184,0,0.9199530898275088,0.8455263544465093,0.36056357745833834,73.1,22.7,80.7,53.4,7,1,-0.1918682054461448,-50.39999999999999,-27.300000000000004
185,1,-0.012457039026775366,0.6102904092606797,-0.8657580106021161,60.3,31.2,59.2,36.3,7,2,0.4699364404139527,-29.099999999999998,-22.900000000000006
186,0,-0.05739246692336719,0.6102904092606797,0.36056357745833834,67.1,48.6,98.7,21.2,11,2,0.5103519913061723,-18.499999999999993,-77.5
187,0,1.0098239456206926,-0.828009369875535,1.1781113028319747,92.0,51.6,99.7,50.3,9,2,-1.530633328750921,-40.4,-49.400000000000006
188,1,-0.871847097549097,-1.2245499631887906,-1.2745318732889344,71.6,36.3,66.5,32.6,10,0,-0.1362968229693425,-35.3,-33.9
189,0,1.2569687990519487,-0.9221037479498669,1.5868851655187928,87.6,61.2,73.9,37.9,10,0,-1.8236460727195136,-26.39999999999999,-36.00000000000001
190,1,-0.3944081761478071,-0.646541640732181,-1.2745318732889344,50.6,21.7,64.1,33.4,3,2,-0.13124487910781515,-28.900000000000002,-30.699999999999996
191,0,1.7231738634790903,1.1412515426801233,0.36056357745833834,72.2,68.1,73.5,40.5,13,1,-0.6920106477373631,-4.1000000000000085,-33.0
192,0,0.8694007334438425,1.3899295418765714,0.36056357745833834,97.8,31.9,90.3,47.5,7,2,0.2628067420913265,-65.9,-42.8
193,1,0.37511102658133083,0.3884965180854692,-0.45698414791529796,64.3,20.2,60.7,36.0,3,0,-0.0453618334618482,-44.099999999999994,-24.700000000000003
194,0,-0.2820696064063271,-0.20967488538706908,1.5868851655187928,97.9,30.7,85.9,54.0,6,2,0.09609259466092049,-67.2,-31.900000000000006
195,1,-0.652786886553211,-0.6935888297693467,-0.8657580106021161,57.7,61.4,77.6,53.6,4,2,0.06578093149175603,3.6999999999999957,-23.999999999999993
196,1,-0.15849717969069899,0.8791314894730563,-0.048210285228479824,50.8,31.7,33.1,56.9,11,1,0.8033647352747647,-19.099999999999998,23.799999999999997
197,1,-1.0010364527517988,-0.6599836947427996,-0.048210285228479824,54.0,50.3,30.0,52.5,12,1,0.4042611702140955,-3.700000000000003,22.5
198,0,1.3131380839226887,0.9060155974942938,1.1781113028319747,80.1,42.2,88.1,42.0,3,2,-0.5000367809993198,-37.89999999999999,-46.099999999999994
199,0,0.9480377322628788,-0.08869639929149933,1.1781113028319747,86.2,40.7,84.0,59.9,5,2,-0.9193481215060988,-45.5,-24.1
200,0,1.3861581542546504,0.052445167819998466,0.7693374401451565,69.9,62.9,86.7,31.4,7,2,-1.2073089216131636,-7.000000000000007,-55.300000000000004
201,0,-0.4393436040443989,-1.069966342066674,0.36056357745833834,84.5,24.7,84.2,40.7,12,1,-0.40910179149182535,-59.8,-43.5
202,0,0.5323850242194026,1.2420669477597646,0.7693374401451565,70.2,54.0,91.5,70.0,7,1,0.45478060882937016,-16.200000000000003,-21.5
203,1,0.21783702894325904,1.1143674346588859,-0.8657580106021161,63.9,37.5,60.0,55.3,10,1,0.6417025317058859,-26.4,-4.700000000000003
204,1,-0.14164639422947717,-1.036361207040127,-1.6833057359757524,57.1,57.2,50.0,69.0,4,0,-0.6515950968451433,0.10000000000000142,19.0
205,0,1.7624923628886084,-0.20967488538706908,0.36056357745833834,88.6,42.1,94.6,51.7,2,0,-1.7428149709350746,-46.49999999999999,-42.89999999999999
206,1,-0.877464026036171,-0.7070308837799657,-0.048210285228479824,63.2,36.3,52.4,63.7,2,1,0.2577547982297993,-26.900000000000006,11.300000000000004
207,1,-1.9222127246319347,0.5834063012394421,-0.8657580106021161,75.8,22.3,32.9,37.6,12,0,2.1673895778871786,-53.5,4.700000000000003
208,0,0.005521249759484846,-1.4060176923321448,0.7693374401451565,99.4,42.4,82.4,59.6,3,2,-1.0618166418529158,-57.00000000000001,-22.800000000000004
209,0,0.9873562316723962,-0.14246461533397495,1.1781113028319747,94.5,32.1,81.7,63.4,5,2,-0.9951272794290102,-62.4,-18.300000000000004
210,1,-0.12479560876825532,0.4355437071226348,-0.048210285228479824,53.9,34.6,31.9,36.0,12,0,0.4396247772447879,-19.299999999999997,4.100000000000001
211,1,-0.9729518103164287,-1.4866700163958577,-0.45698414791529796,64.5,30.8,70.1,50.1,12,1,-0.2423876440614192,-33.7,-19.999999999999993
212,0,1.0322916595689888,0.6237324632712987,1.1781113028319747,72.7,58.1,76.9,65.8,3,0,-0.4596212301071,-14.600000000000001,-11.100000000000009
213,0,-0.21466646456143898,-0.9355458019604856,0.36056357745833834,79.6,20.4,81.4,67.6,1,2,-0.5101406687223745,-59.199999999999996,-13.800000000000011
214,0,0.8581668764696944,0.3817754910801597,-0.048210285228479824,70.4,66.7,97.2,48.4,0,2,-0.4848809494147369,-3.700000000000003,-48.800000000000004
215,0,0.8750176619309161,-1.4127387193374543,1.1781113028319747,96.6,43.0,82.8,44.7,5,2,-1.848905792027151,-53.599999999999994,-38.099999999999994
216,0,1.2569687990519487,1.611723433051783,0.36056357745833834,68.8,54.3,67.7,51.8,7,0,0.08093676307633826,-14.5,-15.900000000000006
217,0,1.0828440159526542,0.5161960311863479,0.36056357745833834,94.3,67.2,70.3,43.4,6,1,-0.5859198266452861,-27.099999999999994,-26.9
218,1,0.49868345329695896,-0.9489878559711045,-1.6833057359757524,52.7,37.4,34.5,52.2,0,2,-1.161841426859417,-15.300000000000004,17.700000000000003
219,1,-1.7087694421231225,1.3227192718234773,-0.8657580106021161,39.3,58.7,52.4,54.3,5,1,2.531129535917155,19.400000000000006,1.8999999999999986
220,1,-2.057019008321711,-0.9489878559711045,-1.2745318732889344,64.4,32.3,65.5,53.1,3,0,1.1367930301355773,-32.10000000000001,-12.399999999999999
221,0,1.6333030076859059,-1.5942064484808083,1.1781113028319747,79.9,41.4,80.3,58.8,5,0,-2.6673206975945987,-38.50000000000001,-21.5
222,1,-0.48427903194099114,-0.6734257487534187,-0.8657580106021161,60.5,51.5,67.3,57.2,11,2,-0.0706215527694855,-9.0,-10.099999999999994
223,1,0.21783702894325904,-0.6667047217481091,-0.048210285228479824,58.0,57.5,57.3,58.9,10,2,-0.6970625915988906,-0.5,1.6000000000000014
224,1,0.5941712375772162,0.6573375982978458,-0.8657580106021161,37.5,34.8,52.5,52.7,1,1,-0.040309889600320316,-2.700000000000003,0.20000000000000284
225,1,-0.47304517496684295,1.3630454338553344,-0.8657580106021161,69.5,33.1,34.2,54.8,0,1,1.4500135495502797,-36.4,20.599999999999994
226,0,1.5265813664315004,0.744710949366868,1.5868851655187928,80.0,54.6,81.4,22.0,0,1,-0.8132573004140221,-25.4,-59.400000000000006
227,0,0.34140945565888636,0.6976637603297019,1.5868851655187928,64.7,63.2,86.7,46.7,11,2,0.21733924733757978,-1.5,-40.0
228,1,1.3973920112287985,-1.2379920171994094,1.5868851655187928,86.1,40.0,83.6,55.8,0,2,-2.187386030749491,-46.099999999999994,-27.799999999999997
229,0,0.7963806631118807,-0.7876832078436784,0.36056357745833834,65.4,49.5,91.7,31.4,1,0,-1.3083477988437129,-15.900000000000006,-60.300000000000004
230,1,-0.012457039026775366,0.5430801392075856,-1.6833057359757524,72.5,25.5,32.4,57.3,0,1,0.41941700179867814,-47.0,24.9
231,1,-0.16411410817777347,-1.170781747146315,-0.8657580106021161,62.8,20.1,69.2,38.5,2,1,-0.7324261986295822,-42.699999999999996,-30.700000000000003
232,0,0.34140945565888636,0.24063392396866187,0.7693374401451565,61.7,51.4,74.7,53.0,4,1,-0.12619293524628725,-10.300000000000004,-21.700000000000003
233,1,-0.15849717969069899,0.3347283020429936,-1.2745318732889344,54.5,52.8,59.5,51.8,6,0,0.3941572824910405,-1.7000000000000028,-7.700000000000003
234,0,0.8244653055472506,0.4758698691544914,1.1781113028319747,88.0,66.9,82.9,48.5,4,2,-0.3838420721841881,-21.099999999999994,-34.400000000000006
235,1,0.5155342387581807,-1.6614167185339026,-1.2745318732889344,73.6,56.1,60.2,30.0,1,0,-1.7125033077659093,-17.499999999999993,-30.200000000000003
236,1,-1.7424710130455665,0.4758698691544914,-0.8657580106021161,53.0,51.4,65.2,50.1,13,0,1.9248962725338608,-1.6000000000000014,-15.100000000000001
237,0,-0.24836803548388345,-1.2245499631887906,0.36056357745833834,72.8,61.3,73.3,27.2,12,1,-0.69706259159889,-11.5,-46.099999999999994
238,0,0.14481695861129643,0.764874030382796,0.36056357745833834,84.4,54.0,84.4,61.5,10,1,0.44467672110631545,-30.400000000000006,-22.900000000000006
239,1,-0.47304517496684295,0.6304534902766077,-1.6833057359757524,62.0,34.8,60.4,36.7,13,0,0.8993516686437864,-27.200000000000003,-23.699999999999996
240,0,0.21222010045618456,-0.3508164524985664,0.7693374401451565,81.0,48.7,68.7026088831392,53.5,2,2,-0.4545692862455721,-32.3,-15.202608883139206
241,1,-0.10794482330703349,0.44898576113325384,-1.6833057359757524,77.5,34.0,64.1,54.3,6,1,0.43457283338326075,-43.5,-9.799999999999997
242,1,-0.7595085278076169,0.5766852742341326,-0.45698414791529796,67.3,32.7,39.8,66.6,8,0,1.1165852546894672,-34.599999999999994,26.799999999999997
243,1,-0.5685329592471011,1.18157770471198,-0.048210285228479824,63.0,33.3,70.0,27.7,12,2,1.399494110935005,-29.700000000000003,-42.3
244,1,0.2796232423010727,0.764874030382796,-0.048210285228479824,53.4,61.3,76.5,32.7,12,2,0.32343006842965616,7.899999999999999,-43.8
245,0,-0.22028339304851347,0.287681113005828,0.7693374401451565,69.7,39.4,88.6,52.2,6,1,0.41436505793715095,-30.300000000000004,-36.39999999999999
246,1,0.07741381676640909,0.7043847873350114,-0.048210285228479824,63.9,30.9,33.3,50.3,9,2,0.4598325526908973,-33.0,17.0
247,0,1.520964437944426,-0.9825929909976515,1.5868851655187928,70.9,44.3,73.1,32.8,4,2,-2.106554928965051,-26.60000000000001,-40.3
248,1,-0.3944081761478071,0.3347283020429936,-1.2745318732889344,56.6,21.6,69.1,60.1,8,1,0.6063389246751939,-35.0,-8.999999999999993
249,0,1.7344077204532384,-0.8683355319073915,0.7693374401451565,76.4,57.0,94.0,20.1,11,2,-2.212645750057128,-19.400000000000006,-73.9
250,0,-0.23713417850973528,0.5161960311863479,1.5868851655187928,96.9,65.4,62.7,52.3,4,2,0.6012869808136667,-31.5,-10.400000000000006
251,0,1.1895656572070605,0.9261786785102224,1.5868851655187928,74.8,57.8,72.4,24.3,13,1,-0.373738184461133,-17.0,-48.10000000000001
252,0,0.21783702894325904,-0.9355458019604856,0.36056357745833834,99.8,47.7,86.4,49.0,8,2,-0.899140346059989,-52.099999999999994,-37.400000000000006
253,1,-0.9111655969586151,0.6842217063190833,-0.048210285228479824,67.4,32.8,50.3,24.5,2,0,1.3338188407351483,-34.60000000000001,-25.799999999999997
254,1,0.40881259750377447,-0.7473570458118223,-0.8657580106021161,36.3,51.9,53.5,30.6,6,0,-0.9294520092291535,15.600000000000001,-22.9
255,0,0.8132314485731025,-1.0094770990188893,0.36056357745833834,82.6,47.5,78.1,49.9,10,2,-1.4902177778587014,-35.099999999999994,-28.199999999999996
256,0,0.16166774407251905,0.052445167819998466,1.1781113028319747,85.8,51.6,95.4,60.2,12,0,-0.10598515980017785,-34.199999999999996,-35.2
257,1,-1.8267249403516765,-0.7944042348489879,-1.6833057359757524,66.8,33.2,66.2,56.4,12,1,1.0458580406280829,-33.599999999999994,-9.800000000000004
258,0,0.8918684473921388,-0.5726103436737774,1.5868851655187928,82.5,24.8,94.2,59.3,9,1,-1.2325686409208014,-57.7,-34.900000000000006
259,0,-0.360706605225363,1.3227192718234773,0.36056357745833834,64.4,25.7,63.8,22.2,12,0,1.3186630091505653,-38.7,-41.599999999999994
260,1,-0.388791247660733,-0.7473570458118223,-1.2745318732889344,78.2,55.6,78.3,37.1,7,0,-0.21207598089225455,-22.6,-41.199999999999996
261,1,0.2852401707881464,0.8656894354624373,-0.45698414791529796,51.7,21.4,37.5,66.2,9,0,0.3941572824910408,-30.300000000000004,28.700000000000003
262,1,-0.5516821737858789,-0.9825929909976515,-1.2745318732889344,55.1,36.1,34.5,57.3,12,1,-0.2423876440614192,-19.0,22.799999999999997
263,0,0.8694007334438425,0.3145652210270655,0.36056357745833834,94.8,64.2,77.0,31.6,10,1,-0.5455042757530666,-30.599999999999994,-45.4
264,0,0.6334897369867344,0.7984791654093432,1.5868851655187928,73.0,38.7,78.9,32.6,7,0,0.030417324461063676,-34.3,-46.300000000000004
265,1,0.3526433126330345,0.778316084393415,-0.8657580106021161,59.1,56.8,50.1,62.1,3,0,0.2678586859528544,-2.3000000000000043,12.0
266,1,-0.9111655969586151,0.4624278151438724,-0.45698414791529796,52.5,65.7,52.8,24.7,0,1,1.167104693304742,13.200000000000003,-28.099999999999998
267,1,-0.478662103453917,-0.7742411538330598,-0.45698414791529796,56.8,54.4,53.1,34.0,8,1,-0.1514526545539249,-2.3999999999999986,-19.1
268,1,-0.444960532531473,1.1210884616641954,-1.6833057359757524,71.0,31.8,69.0,53.7,8,0,1.2428838512276537,-39.2,-15.299999999999997
269,1,0.18413545802081457,-1.3791335843109072,-0.45698414791529796,70.1,35.4,57.5,23.0,5,0,-1.202256977751636,-34.699999999999996,-34.5
270,1,0.5997881660642908,1.4168136498978094,-1.2745318732889344,61.2,30.9,58.5,50.1,8,0,0.5255078228907545,-30.300000000000004,-8.399999999999999
271,0,0.3357925271718127,-1.4127387193374543,0.36056357745833834,99.9,51.7,76.4,30.1,7,0,-1.363919181320515,-48.2,-46.300000000000004
272,0,0.7177436642928444,0.36161241006423117,0.36056357745833834,60.2,51.3,93.3,69.0,0,2,-0.373738184461133,-8.900000000000006,-24.299999999999997
273,1,-1.7986402979163065,1.168135650701361,-1.6833057359757524,57.7,28.6,66.8,35.3,0,1,2.4957659288864638,-29.1,-31.5
274,1,-0.16973103666484715,-1.6950218535604495,-0.048210285228479824,59.0,30.5,63.0,30.9,9,1,-1.1214258759671967,-28.5,-32.1
275,1,-0.2876865348934012,0.7043847873350114,-0.8657580106021161,71.4,33.8,60.0,50.4,1,0,0.7882089036901825,-37.60000000000001,-9.600000000000001
276,0,1.2345010851036524,-0.9086616939392481,0.36056357745833834,89.9,53.6,91.5,36.1,4,0,-1.7933344095503492,-36.300000000000004,-55.4
277,1,0.1504338870983709,-0.9355458019604856,-0.048210285228479824,69.8,26.4,60.0,61.3,9,2,-0.8385170197216594,-43.4,1.2999999999999972
278,1,-1.7031525136360484,1.0337151105951725,-0.048210285228479824,64.5,67.5,54.6,28.5,11,0,2.3088440060099473,3.0,-26.1
279,0,0.05494610281811277,0.13981851888902067,0.36056357745833834,75.9,56.4,97.2,59.2,3,1,0.055677043768700966,-19.500000000000007,-38.0
280,1,-0.3382388912770671,-1.6614167185339026,-1.6833057359757524,54.2,30.2,56.9,22.7,0,0,-0.9446078408137357,-24.000000000000004,-34.2
281,1,-0.8943148114973928,0.5094750041810384,-0.048210285228479824,52.9,37.4,53.9,68.7,13,1,1.1873124687508516,-15.5,14.800000000000004
282,1,-0.4112589616090289,1.4974659739615226,-0.8657580106021161,50.0,32.5,58.8,54.2,10,0,1.4954810443040267,-17.5,-4.599999999999994
283,0,1.4030089397158723,0.778316084393415,0.36056357745833834,75.6,53.4,63.4,32.2,2,2,-0.6768548161527805,-22.199999999999996,-31.199999999999996
284,0,0.005521249759484846,0.025561059798760426,1.1781113028319747,63.9,42.0,83.5,55.6,4,2,0.014247400652432731,-21.9,-27.9
285,1,0.2009862434820364,-0.828009369875535,-1.6833057359757524,61.2,34.3,54.0,62.0,9,2,-0.8031534126909666,-26.900000000000006,8.0
286,0,1.5097305809702786,0.4893119231651104,1.1781113028319747,86.6,44.8,61.2,40.0,4,1,-0.9900753355674832,-41.8,-21.200000000000003
287,0,0.6728082363962525,0.5834063012394421,0.36056357745833834,63.7,42.9,83.9,51.1,8,0,-0.16660848613850715,-20.800000000000004,-32.800000000000004
288,1,-0.7763593132688388,0.44898576113325384,-0.8657580106021161,54.0,32.3,62.0,65.1,9,0,1.0357541529050278,-21.700000000000003,3.0999999999999943
289,1,-0.12479560876825532,-1.4799489893905484,-1.6833057359757524,60.6,35.7,51.2,24.6,4,1,-1.0001792232905378,-24.9,-26.6
290,0,1.3749242972805023,0.40193857209608774,1.1781113028319747,74.8,48.0,62.8,50.7,11,1,-0.934503953090681,-26.799999999999997,-12.099999999999994
291,1,-2.0064666519380445,-1.45978590837462,-0.45698414791529796,64.5,36.0,61.0,67.4,13,1,0.7073778019057433,-28.5,6.400000000000006
292,0,1.3131380839226887,-1.1976658551675528,0.36056357745833834,61.4,69.1,76.5,60.1,11,1,-2.0812952096574144,7.699999999999996,-16.4
293,1,0.010010674921520945,0.4825908961598009,-1.6833057359757524,51.7,58.9,66.8,68.9,8,2,0.35374173159882094,7.199999999999996,2.1000000000000085
294,0,1.3412227263580587,-1.4933910434011672,1.5868851655187928,76.7,55.2,99.2,51.7,11,0,-2.3288404588722593,-21.5,-47.5
295,0,0.08303074525348277,0.7379899223615585,0.36056357745833834,91.4,50.3,94.0,32.1,13,1,0.4800403281370074,-41.10000000000001,-61.9
296,1,-0.9617179533422809,1.3496033798447153,-0.45698414791529796,63.7,34.5,59.1,31.6,4,0,1.8794287777801135,-29.200000000000003,-27.5
297,1,-2.0233174373992666,0.72454786835094,-0.8657580106021161,52.2,54.1,59.6,58.5,13,1,2.36441538848675,1.8999999999999986,-1.1000000000000014
298,0,1.2850534414873187,-0.27688515544016323,1.5868851655187928,95.2,62.4,88.5,30.3,3,0,-1.3639191813205154,-32.800000000000004,-58.2
299,0,0.8413160910084725,-0.13574358832866543,0.36056357745833834,83.6,50.7,83.4,53.0,1,2,-0.8587247951677691,-32.89999999999999,-30.400000000000006
300,0,1.5827506513022405,0.744710949366868,1.1781113028319747,78.2,37.9,82.1,44.4,5,1,-0.8637767390292966,-40.300000000000004,-37.699999999999996
301,0,1.1895656572070605,1.5781182980252357,1.5868851655187928,80.0,30.6,82.3,67.3,4,0,0.11630037010703062,-49.4,-15.0
302,1,-0.388791247660733,1.006831002573935,-0.45698414791529796,74.1,25.2,62.0,20.6,2,0,1.1064813669664122,-48.89999999999999,-41.4
303,1,0.04932917433103909,-0.5793313706790869,-0.048210285228479824,60.7,21.9,71.4,64.6,13,1,-0.47982900555321006,-38.800000000000004,-6.800000000000011
304,1,1.2064164426682824,1.0001099755686256,1.1781113028319747,82.9,56.1,84.0,46.5,2,1,-0.3333226335689135,-26.800000000000004,-37.5
305,1,0.38634488355547897,1.053878191611101,-0.048210285228479824,57.4,21.7,31.3,55.0,6,1,0.44467672110631506,-35.7,23.7
306,1,-0.6977223144498029,1.2823931097916212,-0.8657580106021161,71.3,61.3,62.8,52.6,8,0,1.5914679776730483,-10.0,-10.199999999999996
307,0,0.6559574509350308,-0.23655899340830666,0.36056357745833834,83.1,54.6,89.4,66.6,10,0,-0.767789805660275,-28.499999999999993,-22.80000000000001
308,0,0.9873562316723962,0.287681113005828,0.7693374401451565,98.6,20.8,85.5,51.4,6,2,-0.6718028722912527,-77.8,-34.1
309,0,0.06056303130518645,-0.1693487233552125,0.36056357745833834,81.9,45.7,91.0,41.5,0,0,-0.18176431772308937,-36.2,-49.5
310,0,0.005521249759484846,0.6102904092606797,0.36056357745833834,93.6,43.8,82.9,57.9,10,0,0.4537665166053218,-49.8,-25.000000000000007
311,1,-0.2652188209451053,-0.8078462888596069,-0.45698414791529796,65.9,68.8,59.6,20.3,7,0,-0.3686862405996055,2.8999999999999915,-39.3
312,1,0.49306652480988444,-1.4799489893905484,-1.6833057359757524,68.0,52.0,59.4,34.4,7,0,-1.5558930480585582,-16.0,-25.0
313,1,0.15605081558544456,1.248787974765074,-1.2745318732889344,30.1,37.7,73.7,66.2,4,0,0.7983127914132375,7.600000000000001,-7.5
314,1,0.21222010045618456,0.49603295017041943,-1.6833057359757524,35.6,36.4,73.4,53.0,9,0,0.18197564030688743,0.7999999999999972,-20.400000000000006
315,1,-0.9448671678810587,1.1546935966907423,-0.8657580106021161,32.7,51.5,55.6,56.4,7,1,1.7177665742112347,18.799999999999997,0.7999999999999972
316,1,-0.30453732035462305,0.5699642472288231,-0.8657580106021161,63.5,50.7,69.3,67.8,8,1,0.7023258580442155,-12.799999999999997,-1.5
317,1,0.22345395743033272,-1.311923314257813,-0.8657580106021161,52.7,57.1,65.3,33.7,13,2,-1.187101146167054,4.399999999999999,-31.599999999999994
318,0,0.8356991625213989,-0.6263785597162526,1.1781113028319747,91.7,58.6,81.5,37.3,7,0,-1.2224647531977464,-33.1,-44.2
319,1,0.18975238650788903,0.4624278151438724,-0.45698414791529796,61.1,55.9,58.8,51.1,8,1,0.17692369644535955,-5.200000000000003,-7.699999999999996
320,0,1.5939845082763886,-1.621090556502046,1.1781113028319747,66.5,69.0,94.7,41.7,5,1,-2.652164866010017,2.5,-53.0
321,0,1.1221625153621724,0.7850371113987246,0.7693374401451565,95.1,51.2,94.2,45.8,6,0,-0.41920567921488006,-43.89999999999999,-48.400000000000006
322,0,1.3580735118192804,0.01884003279345139,0.7693374401451565,71.6,41.4,99.9,41.4,1,1,-1.2073089216131636,-30.199999999999996,-58.50000000000001
323,1,-0.8269116696525051,-0.7876832078436784,-0.8657580106021161,50.9,63.0,58.0,61.5,5,2,0.15166397713772298,12.100000000000001,3.5
324,0,1.2569687990519487,1.3294402988287872,0.36056357745833834,64.6,39.2,87.6,23.8,3,0,-0.13124487910781515,-25.39999999999999,-63.8
325,1,-0.07424325238458902,0.4825908961598009,-0.048210285228479824,66.5,61.9,36.7,30.7,0,1,0.42952088952173284,-4.600000000000001,-6.0000000000000036
